Name	Mean(log(colon_black))	Mean(log(colon_white))	logFC	M-W U test pval	Adj pval
RAB3A	6.63559792917542	6.760377455551726	-0.1247795263763063	0.36814552967404945	0.912597180294724
VPS37D	4.776326221651214	4.901105594574195	-0.12477937292298069	0.5103514379695497	0.9487108694806001
MGC4294	0.8789675161067685	1.0037458617392776	-0.12477834563250911	0.4185125806161645	0.9247696090974992
FAM90A1	2.6554765754703396	2.7801982805499392	-0.12472170507959968	0.5757884764592405	0.9594016224405936
WARS2	7.611218601499958	7.735926448533982	-0.12470784703402327	0.05028304291851349	0.6377122406907852
RPL13A	16.186097552582265	16.310719174441665	-0.12462162185940073	0.038115054291504524	0.580650159200246
DPT	11.029510535624192	11.154108869340716	-0.12459833371652351	0.5260561816544357	0.9496876820891039
LRRC73	3.114543765152603	3.23914155624435	-0.12459779109174729	0.8563441021979937	0.9869195406751577
DCLK1	6.178785336292027	6.303364446841557	-0.12457911054953019	0.702474891508089	0.9760814091364239
MN1	5.42222554858255	5.54676370879478	-0.12453816021222952	0.503696674741664	0.946839013373929
KRTAP21-2	0.0	0.12444966780485209	-0.12444966780485209	0.49983598984881894	0.946554335772766
CMC1	9.942195422009759	10.066540776082276	-0.12434535407251701	0.1256726040636842	0.7706227155581873
PDCL2	0.09223800894849303	0.21657999179322632	-0.12434198284473329	0.3285484640632017	0.9000488308542464
JAM2	8.250492249038723	8.374829804316013	-0.12433755527728962	0.4474741863852868	0.9339216000972774
GPR3	2.6681014072662532	2.7924046926119623	-0.12430328534570911	0.5870680315423864	0.960516369693984
LSM7	11.290731706893444	11.415034373463559	-0.1243026665701148	0.13787464793447324	0.7879580967839068
HDX	4.585838006522423	4.710006759165329	-0.12416875264290539	0.43412458305641677	0.9296033987799486
DEC1	1.4856619295468134	1.609623833825958	-0.12396190427914466	0.7564928936573346	0.9814253155212551
LMAN1	8.978778168502098	9.102704882617822	-0.12392671411572387	0.18110213406700792	0.8272931784084325
RPL7	15.320975624261598	15.444897268196863	-0.12392164393526528	0.13177504978682664	0.7782750257310226
AAAS	9.845855551385322	9.96969182646275	-0.12383627507742823	0.04276726069163783	0.6089736917248696
CA6	0.3534805145381498	0.47731094874761093	-0.1238304342094611	0.6986238479926152	0.9759360183685826
AURKC	4.574435459252417	4.698213109510432	-0.12377765025801502	0.4992857483525335	0.9462995159742261
PABPC4L	2.4422253987889833	2.5659345022905895	-0.12370910350160624	0.29821339530816393	0.8807113233102957
CCDC54	0.5474387017973394	0.6711366770687982	-0.12369797527145876	0.2507441399646504	0.8620289484151702
THBS2	7.311479441551742	7.435132180369537	-0.12365273881779526	0.7644094752557118	0.9823190349532192
EYA1	1.941817120533065	2.065458644456	-0.12364152392293515	0.5924464558105096	0.960516369693984
POMT2	7.667314850634449	7.790926803615668	-0.12361195298121874	0.08062545337403004	0.7066173035841362
AC090616.2	2.3245540284640334	2.4481289692871537	-0.12357494082312037	0.7578105757103555	0.98169826406822
TMOD4	2.7828623623528075	2.9064276348208957	-0.12356527246808824	0.612357960336991	0.9621015617364126
CNTN4	6.436113220926998	6.559656197105619	-0.12354297617862109	0.22394484761494238	0.8514686569177574
SNAI1	5.647352221498575	5.77086457972861	-0.1235123582300357	0.36218329647111513	0.9116906973506496
GOLGA6A	1.088244035550469	1.2116556538061398	-0.12341161825567082	0.43667379389438465	0.9310118396633731
CFLAR	10.289511603353917	10.412910607752718	-0.12339900439880047	0.15495250018089612	0.8072067886997941
C1orf64	0.3038140216135953	0.42717748168139597	-0.12336346006780069	0.11314179343557229	0.7648566949177991
SEMA3F	7.76878102796907	7.892123860701458	-0.123342832732388	0.24754237806615065	0.8603528855248405
PPP3CA	8.361706497068468	8.485001742021097	-0.12329524495262945	0.24331804464989515	0.8603528855248405
EIF3E	12.517805222954902	12.641095928697464	-0.12329070574256207	0.13879650972863022	0.7886933027075862
MICALL2	9.814633654559708	9.937842021546157	-0.12320836698644833	0.3345871951850855	0.9025437645288272
AVPR2	4.633689347442597	4.756871154500403	-0.12318180705780613	0.28086247337623715	0.8731764023776086
PCDHB16	4.0564346478993665	4.179606816890894	-0.12317216899152772	0.6251809293052644	0.9634511446865743
THY1	9.61512093693316	9.738219718764066	-0.12309878183090639	0.37837372307477446	0.9147673230635592
GDF1	2.961200192252595	3.0842852373601217	-0.12308504510752671	0.3774367203661849	0.9147673230635592
GNAZ	6.303928459412984	6.426977215888546	-0.12304875647556202	0.40177560299582726	0.9213399408261937
AHSA2	9.0424361743993	9.165479165449481	-0.12304299105018046	0.3272637022856957	0.8986921812465455
PAM	10.842926237840679	10.965959095327529	-0.12303285748684978	0.3171032181784902	0.8945297102643531
FAM71F1	0.663738335002416	0.7867342491321078	-0.1229959141296918	0.38402576717459236	0.91564896723698
MPP4	0.6856256318722141	0.8085196043049281	-0.12289397243271394	0.3459904883833925	0.9053417779365438
RP11-287D1.3	1.122009679902991	1.2448929023437953	-0.1228832224408043	0.28357601799026344	0.8753366846845216
HOXA4	6.796081473271072	6.918940458106052	-0.1228589848349797	0.46000139950074415	0.9352054978042039
ERO1L	8.763658369787636	8.886471029249963	-0.12281265946232622	0.2878759264824554	0.876599593400746
DCDC1	0.6769654092033338	0.7997188232899838	-0.12275341408664997	0.3451046200389367	0.9053417779365438
SESN3	6.5126888319384655	6.635440497973836	-0.12275166603537091	0.37463430428200806	0.913732415907852
LRRK2	5.698556374247284	5.8212048127764975	-0.1226484385292137	0.5103514379695497	0.9487108694806001
RNF144A	6.984880678192289	7.107502211714685	-0.12262153352239569	0.3272637022856957	0.8986921812465455
ZNF630	5.40073929718848	5.52334174285283	-0.12260244566435041	0.4091095042666645	0.9217743772985888
PPP2R3B	6.129982355372282	6.252567076079139	-0.12258472070685755	0.23061281284585577	0.8552760900061913
SPDL1	6.628530246562093	6.751098357007572	-0.12256811044547877	0.1256726040636842	0.7706227155581873
RB1	8.40243935217238	8.525000329208101	-0.12256097703572166	0.11452770447285454	0.7648566949177991
TCF23	0.6356988662723355	0.7581731710011445	-0.12247430472880894	0.8003283607360088	0.9827604545311753
CDC26	9.727805570864412	9.850239865351854	-0.12243429448744259	0.0165827252798445	0.4308104362034659
NOB1	9.590974658095483	9.713321508429054	-0.12234685033357096	0.01137527666614968	0.362179263363493
PIK3C2G	1.351273350399937	1.473576844585927	-0.12230349418598996	0.5466047736302222	0.952886341751891
QKI	8.496096021820124	8.618391487514605	-0.12229546569448146	0.5523824628299334	0.9536438916540665
PEX5	9.014145387107916	9.13643800699679	-0.1222926198888743	0.06040025660899251	0.6695127652848275
POLA2	8.018538631044715	8.140789168930297	-0.12225053788558249	0.0959562168093957	0.7382993749610116
SNCA	7.593890463760878	7.716130488864435	-0.12224002510355714	0.39212073149467264	0.9190865845535363
MTRNR2L12	7.315619794724965	7.437843055939503	-0.12222326121453797	0.3451046200389367	0.9053417779365438
ATL3	8.734147190339595	8.856369655042542	-0.12222246470294706	0.15295150784491218	0.8064715868186279
RAP2C	8.44902217434655	8.571232376791606	-0.12221020244505532	0.0651715170713747	0.6810841028796698
CERS4	8.145125217975	8.267329913109942	-0.12220469513494159	0.28630726267439766	0.876088966070321
STX8	10.445854078776193	10.567979587506791	-0.12212550873059769	0.11002362317790626	0.7608555831409193
CLEC4C	0.11662134450028179	0.23870437487242688	-0.12208303037214509	0.8164339050917231	0.9827604545311753
NACA	14.89902439999574	15.021095897024336	-0.1220714970285961	0.052668829601540845	0.6520571857584195
ZC2HC1A	6.676086410943644	6.798050254038196	-0.12196384309455155	0.3892519398342281	0.9164907987409131
MGC10955	1.269513086608021	1.391459812965522	-0.12194672635750092	0.6712564883322004	0.9720347139249074
FAM215A	0.471054749208933	0.5929429716371786	-0.1218882224282456	0.48077050544212463	0.939407554910944
IDH2	11.644878392783182	11.766678061791275	-0.12179966900809269	0.24087737546442356	0.8603528855248405
COL1A2	11.800243705576289	11.921986318281007	-0.12174261270471831	0.44231230926717846	0.9315961241924995
AAED1	6.718055995845643	6.839794188224454	-0.12173819237881123	0.35492872628393735	0.9103235200035955
SHANK1	2.5281021616705517	2.6497861833022065	-0.12168402163165482	0.41305327761544675	0.9226427833588821
PLCB1	6.389993589844311	6.5116498546850625	-0.12165626484075176	0.6264081845414475	0.9634511446865743
NFATC1	7.013895517113066	7.135548527885387	-0.12165301077232105	0.46105411995658585	0.9352054978042039
EXOSC8	9.124634519717159	9.24595901752247	-0.12132449780531118	0.07987714007619262	0.7048074007110562
CSTA	6.164925072218417	6.2862369252925765	-0.12131185307415926	0.44128403720139964	0.9315961241924995
NT5E	8.946096897097085	9.067361762953457	-0.12126486585637153	0.539138804443199	0.9520795022320896
TBKBP1	6.875372992036091	6.996605742356723	-0.1212327503206323	0.21773904614031436	0.8487522862964222
LIX1L	7.839756465038049	7.9609594719558014	-0.1212030069177521	0.289056221823756	0.8775282400157101
FAM92A1	7.782926629989439	7.904075984630316	-0.12114935464087662	0.3446622287362041	0.9053417779365438
FAM96B	11.528293002861968	11.649417765969426	-0.12112476310745812	0.045128433233729726	0.6179541549268314
CYP4F11	4.574595526706868	4.695710049760536	-0.12111452305366832	0.8130719398636408	0.9827604545311753
C3orf58	7.392192264533062	7.513256516806952	-0.12106425227389028	0.20077884945861568	0.8416274213189846
ITGB5	10.46560958133243	10.586609217070686	-0.12099963573825612	0.31794193803332427	0.8949549575676818
SLC28A3	3.0524975468837803	3.1734495033946186	-0.12095195651083834	0.693501180381239	0.9748412702302505
PER1	10.049026682223554	10.169965426928195	-0.12093874470464172	0.7192500263915025	0.9762245849338235
PALMD	6.775126483865968	6.896033517222438	-0.12090703335647035	0.46158098469117603	0.9352054978042039
WFIKKN2	2.550986820426705	2.6718246111908255	-0.12083779076412027	0.47861710041106753	0.938666759879174
AP2B1	10.317561332876847	10.438355964277525	-0.12079463140067759	0.08137945010562575	0.7078113967125819
CCDC124	10.902682557630289	11.023458828787646	-0.12077627115735723	0.07423211228100057	0.6938853831003515
CPT1C	5.985099827085611	6.105866628074924	-0.1207668009893137	0.41602583222602085	0.924184631868087
TAF1B	6.44389462757236	6.564624677222297	-0.1207300496499375	0.07636343769780796	0.6964100787944308
ANP32E	8.419513281720047	8.540238419525219	-0.12072513780517191	0.322157321638073	0.8978569799532856
UBE2F	9.91463475284791	10.035342748688901	-0.12070799584099134	0.021515165190417518	0.4855442236033257
TMED5	9.209022569404299	9.329725856427585	-0.12070328702328581	0.11592694053383457	0.7648566949177991
PABPC1L	7.120969484912198	7.241571714782319	-0.12060222987012104	0.5020401703911084	0.946839013373929
SDC4	11.0539029124116	11.174451707633413	-0.12054879522181317	0.3187821102001902	0.8952443779438496
MAGEE2	1.961444882351624	2.081924286730428	-0.12047940437880422	0.38025202077317466	0.9154040592787319
KLHL17	6.649757385007327	6.770207338288568	-0.1204499532812413	0.26236180346759874	0.8658084602885762
CTC-241N9.1	4.600509231669641	4.720958748071066	-0.12044951640142454	0.3849727730141421	0.91564896723698
CTC-786C10.1	3.5182900526366527	3.6386001624900537	-0.12031010985340096	0.5781545978503648	0.959895023534057
AC087477.1	0.14492891644123376	0.2652009806678846	-0.12027206422665085	0.604478687296769	0.9621015617364126
JOSD2	9.777318139850115	9.897568152798007	-0.12025001294789206	0.16315562617982093	0.8151276459959955
AC005481.5	1.2217762762580469	1.3420225854023131	-0.12024630914426626	0.36036100171605046	0.9113865523194987
RBM12B-AS1	3.755885114320454	3.8760668223142125	-0.12018170799375838	0.37790504280963577	0.9147673230635592
AREG	8.000227132735786	8.120337057946216	-0.12010992521043029	0.4658079867443988	0.9357586254129523
RNF103-CHMP3	1.6352017100746785	1.7552321745209631	-0.12003046444628462	0.569305330220257	0.9586859615322534
LINC00346	2.559524874412275	2.6795444110031132	-0.12001953659083808	0.6190602815065702	0.9621015617364126
ARHGAP10	8.18536015420609	8.305378151772436	-0.1200179975663449	0.623954712238445	0.9634135836614294
MFSD10	10.263658135950742	10.383664210025415	-0.12000607407467356	0.12020535937038657	0.7648566949177991
AC011530.4	2.830440995432635	2.9504413613357032	-0.1200003659030684	0.994471203400751	0.9987487347708436
RABGGTB	10.113170923814025	10.233116378759814	-0.11994545494578901	0.12891380231437888	0.775868528668033
SPRED1	7.463414200922123	7.583359022364962	-0.11994482144283936	0.09787292312607865	0.7420739700133823
LRRIQ1	1.7385306352084353	1.8584549215173598	-0.11992428630892449	0.6196711684146783	0.9621015617364126
FXYD5	10.211950906322382	10.331746191154549	-0.11979528483216662	0.32004509150924243	0.8969931065814594
SHC3	3.2420246067204386	3.3618121288313847	-0.11978752211094612	0.5912492985772182	0.960516369693984
MS4A15	0.9721002357076824	1.0918850548008925	-0.11978481909321004	0.5523824628299334	0.9536438916540665
GTF2IRD1	8.23097740643293	8.350753786273957	-0.11977637984102785	0.3350212534884105	0.9025437645288272
HSPB11	8.812681772233844	8.932430903947871	-0.1197491317140269	0.038115054291504524	0.580650159200246
RPL32	15.522682914849703	15.642397263462312	-0.1197143486126091	0.0839859404332719	0.7100983970152034
RP11-176H8.1	4.834153150402221	4.953840358615026	-0.1196872082128051	0.15445039803263072	0.8072067886997941
RIMKLB	7.981462352452214	8.101096181649709	-0.11963382919749499	0.5823062783442058	0.960516369693984
CLDND2	5.785126438705543	5.904726194567189	-0.11959975586164617	0.44128403720139964	0.9315961241924995
RPL11	15.36195124725453	15.481541108580705	-0.1195898613261761	0.053520541517914744	0.6532887244342652
CPE	9.486581379056398	9.606131191969107	-0.11954981291270883	0.5823062783442058	0.960516369693984
TBX5	0.4328825340239775	0.5523967336790844	-0.11951419965510685	0.25832700556906507	0.8644106156812419
FAM131C	2.224224618165256	2.3436487486538047	-0.11942413048854883	0.5300206092589038	0.9496876820891039
EBF4	8.005848091604848	8.12524093282168	-0.1193928412168308	0.2216439478326847	0.8494485643789675
CXorf27	0.23437839860370754	0.3536955962625283	-0.11931719765882073	0.6412151942218631	0.9666558966862756
POU5F2	0.5764989940337417	0.6956411085926306	-0.1191421145588889	0.12207639556954131	0.7660971647141886
RPL22L1	10.068780347023695	10.187876936375122	-0.11909658935142708	0.8036769339520926	0.9827604545311753
FOLR4	0.2636426430428234	0.38270754219586184	-0.11906489915303842	0.6276364751398325	0.9634511446865743
BCORL1	6.704639060079174	6.823702179388084	-0.11906311930891	0.2816359665948792	0.873493566693791
GNG11	8.103169136133825	8.221918183176383	-0.11874904704255762	0.38119331448303284	0.9154040592787319
CHRD	6.570477922022124	6.689178851646052	-0.11870092962392853	0.5431525861927766	0.9527898022106827
DHRS4L2	9.815121978280468	9.933800661289457	-0.11867868300898898	0.22131663554384717	0.849445430247533
MAGED4	6.149303118344538	6.267971586732229	-0.11866846838769085	0.48834881292284127	0.9431398283086729
C1orf170	2.79089685534193	2.909505556346808	-0.11860870100487775	0.7063335875795013	0.9760814091364239
TP53I11	10.148779447823602	10.267363030970953	-0.11858358314735185	0.4280416837798563	0.9275934251545387
FADS1	6.6348823033246624	6.753452044869281	-0.11856974154461852	0.4679295247508328	0.9358989006792838
FABP3	8.052688313773054	8.171161801933454	-0.11847348816040082	0.8631480801060967	0.9869195406751577
C5orf34	4.560246534984179	4.678716893665506	-0.11847035868132672	0.17579173001053128	0.8253464776880113
CGB	0.0	0.1184575066870049	-0.1184575066870049	0.7763304133468727	0.9825266100349782
SH3GL1	9.804390732167109	9.922773838934903	-0.11838310676779429	0.06542434805897157	0.6810841028796698
DLGAP4	9.888293246188839	10.006643277157979	-0.11835003096913965	0.14900857897542075	0.8014602009156416
PNPT1	7.626105318291206	7.744454898501493	-0.11834958021028719	0.10252498669413634	0.7470074086152706
TULP2	1.8661899452730089	1.984518802196754	-0.11832885692374506	0.4331073114428493	0.929063646171634
COL6A1	12.403658619300176	12.521917848895155	-0.11825922959497959	0.3238536405289443	0.8978569799532856
RBPJ	9.308046749298436	9.426232004393448	-0.11818525509501221	0.23570556035660128	0.8576762567860985
RPS27	16.80073170768485	16.91886986869473	-0.11813816100988106	0.0599277021526643	0.6667094145414307
MTMR2	8.216833373409436	8.334964034034261	-0.11813066062482491	0.06171572937935832	0.6766808329060047
GTF3A	10.563657742036838	10.681746273637453	-0.11808853160061439	0.2100781435238842	0.8436478830996647
GNG10	9.693171455019161	9.811198998763787	-0.11802754374462587	0.16684578859202515	0.8168267478059037
SYCE1	2.919484827678595	3.0374855472229894	-0.11800071954439417	0.3950023105013907	0.9202924862842922
COMMD6	12.367561055483968	12.485479500317274	-0.11791844483330571	0.17634518938299104	0.8271378249469139
SMS	10.250000115458946	10.367876763586406	-0.11787664812746002	0.046254733954966154	0.6214926350655313
DACH1	5.076824779158878	5.194586265601643	-0.11776148644276496	0.6014603589011347	0.9620272690654633
USP4	9.444391422239079	9.561883323252944	-0.11749190101386553	0.08352112297031289	0.7078113967125819
NAB2	8.014635776243066	8.132053895960524	-0.11741811971745797	0.19060698996870085	0.8340544212662134
TEAD4	6.987795179917891	7.10517259456961	-0.11737741465171947	0.4331073114428493	0.929063646171634
GREB1L	2.1972044497430674	2.3144872434323656	-0.11728279368929817	0.6381183478110724	0.966009147050953
CSPG5	3.762419255845348	3.879674716124503	-0.1172554602791549	0.6068982325124237	0.9621015617364126
TACR1	3.7224513638637093	3.83965971836429	-0.11720835450058065	0.7459772115301766	0.9794345740312578
GPR83	1.8183245142024713	1.935513167530926	-0.11718865332845474	0.6436971780754972	0.9666964334302979
NHP2L1	11.24365830438066	11.360787286981255	-0.11712898260059568	0.015628157002786747	0.4192500032735415
TRPC1	5.768538134545053	5.885650280047107	-0.11711214550205451	0.5048026118142759	0.9469013457989074
ASTN2	6.190731260281983	6.307837954730256	-0.11710669444827282	0.21644846912261884	0.8477332300346525
MANSC4	0.9615330742040008	1.0785407550397343	-0.11700768083573354	0.349548432759923	0.9082410033486014
CNGB3	0.4493967395008805	0.566392750561593	-0.1169960110607125	0.3234290162668749	0.8978569799532856
CEP70	8.412194419145534	8.52917824070705	-0.11698382156151688	0.0866596022639704	0.7158405291789994
HUWE1	10.110975891583141	10.227944740312795	-0.11696884872965363	0.08002634944886089	0.7054404047253895
TTC39C	7.2941465408784065	7.411097777690857	-0.11695123681245079	0.23230163199498743	0.8552760900061913
ANKS6	7.952681613951431	8.069622580649591	-0.11694096669816023	0.14042118172946438	0.7905256759372504
MTRF1L	8.186340439141748	8.303254893717106	-0.1169144545753582	0.026477735408298342	0.5293221923775295
RPS27L	11.861463368961989	11.978253512362505	-0.1167901434005163	0.09561097430716214	0.7368883047321358
SASH1	7.400961668116309	7.517704843582181	-0.11674317546587254	0.5570260929065192	0.9546921893481579
ZNF470	5.502182191251777	5.618908137134678	-0.11672594588290064	0.4135478278365119	0.9226427833588821
RELL1	7.384628808379356	7.501031080437611	-0.11640227205825493	0.25614443028461853	0.8635479520112941
ROS1	1.47810301635409	1.5944630503909778	-0.11636003403688777	0.6839339957962607	0.9731595253150882
MAP4	11.132682739582357	11.249040956737094	-0.11635821715473682	0.07133017512957462	0.685522506311247
OST4	12.929268371740777	13.045547991549933	-0.11627961980915558	0.030620888675527702	0.5382892128945082
ANTXR1	8.719511195000162	8.835789935377854	-0.11627874037769104	0.5535415872036791	0.9538366341331633
ELMOD1	2.570582738867398	2.6868488669973214	-0.11626612812992354	0.43871935679894936	0.9315961241924995
GRIK3	5.257800048775966	5.374063900015778	-0.11626385123981198	0.6117502522869325	0.9621015617364126
PDC	0.9183054827873005	1.0345177696157362	-0.11621228682843565	0.26681280906868	0.8683336094994281
SLC25A51	7.248050463124459	7.364251462448068	-0.11620099932360883	0.15824642421393298	0.8104596093487233
HMCN1	6.048805698633576	6.164931410012217	-0.11612571137864158	0.48130968014902364	0.939407554910944
ARHGAP36	1.4158132619447679	1.531878672229967	-0.11606541028519923	0.6499195016754626	0.9674743363200855
MAGOHB	8.334879371273662	8.450925064900424	-0.11604569362676287	0.1263157123261982	0.7722261674671774
ARL2	11.298292364445958	11.414315011737742	-0.1160226472917838	0.10161695132976178	0.7459282215306818
CRABP2	6.725125612118152	6.841112736327257	-0.11598712420910484	0.9910158234828065	0.9986053570772878
DDX11	8.216582359541214	8.332534298528198	-0.11595193898698497	0.2986158808171028	0.8807113233102957
TEAD3	9.850489302260938	9.96640390199629	-0.11591459973535301	0.1833733811094661	0.8293012209499868
DBNDD2	11.636097384411057	11.751986397309052	-0.1158890128979948	0.12891380231437888	0.775868528668033
NLGN3	4.9609684403656065	5.076855489560496	-0.11588704919488979	0.42301071143648705	0.9262105962188817
NAV1	7.0746415603369455	7.190508903879602	-0.11586734354265626	0.36768473856633965	0.912597180294724
GUCD1	11.086584634571562	11.202328484493462	-0.11574384992190012	0.04093720550056157	0.5973945405258231
SGTB	5.440687656682322	5.556357995424387	-0.11567033874206434	0.34910242391080504	0.9077460514368334
IFT81	6.812686094794965	6.928291361680093	-0.11560526688512773	0.2216439478326847	0.8494485643789675
TRMT10A	6.377783561965415	6.493387759559079	-0.11560419759366436	0.2616249845781671	0.8658084602885762
TNFRSF10B	8.875855473772322	8.991370690852678	-0.11551521708035573	0.2206630505161683	0.8490841909994626
CTD-3105H18.14	3.0549396963695252	3.1704314862901124	-0.11549178992058717	0.0847652878379781	0.7107522345348226
USP40	8.470732462167762	8.586197777719615	-0.11546531555185346	0.05715634785935175	0.6588173463383
NUPL1	8.046585718486625	8.161986143314364	-0.11540042482773849	0.0905507380992755	0.7252023053051914
CHD1L	8.73316560480822	8.848559947244736	-0.1153943424365167	0.2343397778818963	0.8557842459966103
ACSBG2	1.553475865838538	1.6687257960650073	-0.11524993022646934	0.4705889581096776	0.9359360167187342
ZNF365	1.5259742086853394	1.6412153440498074	-0.115241135364468	0.34113613179218194	0.9047535586227986
ATP13A3	9.128536642327925	9.243766221879165	-0.11522957955124014	0.3892519398342281	0.9164907987409131
OR2A42	0.9328938902225816	1.048035499488619	-0.11514160926603734	0.5581899647584073	0.9550785475961044
RHOT1	8.496831172800078	8.611952616041387	-0.1151214432413088	0.16133378101415263	0.8143599833231009
RP11-514O12.4	2.66341072123203	2.7784983962285277	-0.11508767499649775	0.9330415920948559	0.9925297837721
CHML	5.714852173601092	5.829932913361804	-0.11508073976071209	0.1850906164170184	0.8299173264485287
AC109829.1	1.0967075935199104	1.2117881944039195	-0.11508060088400907	0.4605275914997271	0.9352054978042039
GGCT	9.911951369025704	10.02702122896799	-0.11506985994228636	0.24261894398201522	0.8603528855248405
USP6NL	7.2568270351954745	7.371850896882688	-0.1150238616872139	0.05341345250181462	0.6532887244342652
C16orf87	6.739749125495678	6.85476127317827	-0.11501214768259249	0.11999886000958504	0.7648566949177991
TOMM34	8.507314157988183	8.622293960597217	-0.1149798026090334	0.424516356014754	0.9262105962188817
SAMD4B	10.604390691044628	10.71928036186815	-0.11488967082352097	0.15023231982088048	0.803196091370284
C21orf37	0.46217567839897283	0.5770456400098626	-0.11486996161088975	0.7637488060142724	0.9823017835545148
NLRP12	1.5119934613093389	1.6268033261586627	-0.11480986484932387	0.8583841986826407	0.9869195406751577
TRPM1	0.22774486893981877	0.3425530332859932	-0.11480816434617441	0.9172164748227406	0.9913493172157953
ZP1	2.4522796586521323	2.567051702305131	-0.11477204365299887	0.7889709833996814	0.9825266100349782
ASCL1	1.500755494280961	1.6155164717553516	-0.11476097747439051	0.49983598984881894	0.946554335772766
AC069547.1	3.5161354370689404	3.630883034782348	-0.11474759771340759	0.3517838991910428	0.909007998306934
EMILIN1	10.699024899863305	10.813732822722212	-0.11470792285890674	0.18537797518079369	0.8299173264485287
NFKB2	9.226829484579243	9.341472440697668	-0.11464295611842523	0.200474131139721	0.8416274213189846
TTC21A	6.201223606643584	6.31585515243474	-0.11463154579115642	0.5187340947652932	0.9496876820891039
PLEKHA8	6.289502095604062	6.404109164017971	-0.11460706841390866	0.15850198265091353	0.8104596093487233
SH3PXD2B	7.871958859184305	7.986475971806042	-0.11451711262173703	0.5142545092786102	0.9488959597752835
AC142381.1	0.15585568173052836	0.2703084046710854	-0.11445272294055706	0.8843028032889279	0.9890017331762261
KIF5B	10.303414385001382	10.41784249003464	-0.11442810503325873	0.20725619966318798	0.8421108055222796
NEK7	9.156584628219024	9.27085652674893	-0.11427189852990516	0.26273074989135436	0.8658084602885762
KXD1	10.753658115343525	10.867876208953794	-0.11421809361026902	0.027556636493902165	0.5316839700795372
ALDOB	5.800448320713769	5.914594697204044	-0.11414637649027526	0.9440663782797994	0.9934899388207389
WDR4	7.160246228974572	7.27431714875579	-0.1140709197812182	0.3459904883833925	0.9053417779365438
CTNNAL1	8.730975714292166	8.84503520732971	-0.11405949303754426	0.3571858620420497	0.9103235200035955
FLYWCH2	9.214878686545118	9.328903229661824	-0.11402454311670596	0.19415282921770116	0.8357133366724158
TCF7	6.9629313759087275	7.076951476682535	-0.11402010077380798	0.45528084153130866	0.9352054978042039
SESN1	8.96048839690121	9.074485821276966	-0.11399742437575533	0.36768473856633965	0.912597180294724
SOX6	4.4987708083860145	4.612763638039453	-0.11399282965343893	0.29540614525083286	0.8789310108328979
APBB1	8.846833497854417	8.960822923938371	-0.11398942608395402	0.37837372307477446	0.9147673230635592
FAM172A	7.42658471811088	7.540517377566663	-0.11393265945578257	0.21580524925150235	0.8474008623045194
MRPL42	9.427072952824885	9.540958812344726	-0.11388585951984176	0.30797314678985066	0.8895588109587185
CHST6	3.776558553568722	3.8903666591423263	-0.11380810557360421	0.8788349916298155	0.9885188993451052
EFEMP2	9.899754617044957	10.013527515155026	-0.11377289811006897	0.2816359665948792	0.873493566693791
PTEN	9.435609968231596	9.549280842815039	-0.11367087458344294	0.25759805248618484	0.8642917707955782
GLIS2	7.173169802623523	7.286814483020823	-0.11364468039730014	0.5164917847675492	0.9494648616318366
SLC25A28	10.097561621349673	10.211198528019295	-0.11363690666962256	0.15195841240428765	0.8056671344124852
BRICD5	6.624883348843145	6.7383881678100215	-0.11350481896687636	0.5494898741132275	0.9534403189167395
ENKD1	8.387561559506986	8.501061136653181	-0.11349957714619485	0.17523956714104483	0.8253464776880113
PPIAL4B	0.2763835589852872	0.38987937527056377	-0.11349581628527655	0.6282510078202643	0.9634511446865743
PPIL6	4.925600810328138	5.039041080022056	-0.11344026969391763	0.20508044619946697	0.8421108055222796
SULT1C4	5.113749257595438	5.227163074316032	-0.1134138167205947	0.4721886147966998	0.9370708349871959
FMNL2	7.733416837598329	7.846815183848133	-0.11339834624980316	0.20353653509618785	0.8416274213189846
BMP8B	6.637810797168399	6.751199493728958	-0.11338869656055905	0.29023977327877126	0.8782371276537475
TRIM7	5.697060417806741	5.810439183900373	-0.11337876609363207	0.6062929406617477	0.9621015617364126
IFI27L2	10.450731840204408	10.56410998774539	-0.11337814754098119	0.4663378697698196	0.9357586254129523
OSBPL8	7.403899204257853	7.517263962457074	-0.11336475819922054	0.40665606468027515	0.9213399408261937
IAH1	10.191951224278775	10.305308361212704	-0.11335713693392968	0.11592694053383457	0.7648566949177991
ERGIC2	9.809512548380322	9.922842419101924	-0.11332987072160172	0.054819652962410204	0.6542852097054699
DYSF	7.519989855016476	7.633286829206389	-0.1132969741899128	0.38782234566226137	0.9163156796960792
SULF1	8.922922438962338	9.036200267501853	-0.1132778285395144	0.5176123114271772	0.9496876820891039
CADPS2	7.382682996347443	7.495925347232055	-0.11324235088461254	0.3350212534884105	0.9025437645288272
HBE1	1.3760857792625207	1.4893226964510964	-0.11323691718857565	0.604478687296769	0.9621015617364126
NMNAT2	4.679210746162414	4.792348056694127	-0.11313731053171328	0.7453215266786659	0.9794345740312578
NEIL2	7.398288950250424	7.511372083995567	-0.11308313374514256	0.1868197196828787	0.8313320805180154
MMP20	0.057329201148393495	0.1703197339988622	-0.1129905328504687	0.7031174784946841	0.9760814091364239
CALCA	2.2767615579354366	2.389726007201026	-0.11296444926558946	0.9330415920948559	0.9925297837721
