Name	Mean(log(kidney_black))	Mean(log(kidney_white))	logFC	M-W U test pval	Adj pval
CSRP2	10.924285369999462	10.603600556684817	0.32068481331464405	0.5086306912863015	0.8939569725638026
KIAA1147	8.534288938199712	8.21360458041726	0.3206843577824525	0.7496585590962592	0.9544691998920093
SH3PXD2B	6.25281498392385	5.932387137660072	0.32042784626377774	0.2099996717556093	0.7426240819443022
LMBRD2	7.450007902168773	7.129600447873619	0.3204074542951538	0.438379889350194	0.8747314345801119
PCCA	11.449999900494515	11.129600895340952	0.320399005153563	0.3270560297489957	0.8223587482795404
OLA1	11.01714057664149	10.69680004115581	0.32034053548567876	0.3159317573011766	0.8219641662812899
SUCO	8.644284271889358	8.323996542073118	0.3202877298162399	0.1056108455753908	0.6718074466011237
PSG5	3.9187079767646327	3.5985896658547154	0.32011831090991727	0.8374713100441714	0.9666029215111508
RHOF	8.772845207457804	8.452796146322145	0.32004906113565923	0.2944371742934151	0.8076365670698772
ATP6AP2	12.410000136503493	12.090000488021042	0.319999648482451	0.21840731791456114	0.7579333220007598
POLR3B	7.489994152117478	7.1700052582041796	0.31998889391329843	0.3864351162366271	0.8547111591100132
GXYLT2	4.6056598050316575	4.285830516080421	0.31982928895123663	0.600126469478423	0.9164433391028878
C6orf203	9.702858006962826	9.383199071971093	0.3196589349917325	0.13847671503211767	0.6980176955895175
CYS1	12.408571156799542	12.089199629172358	0.3193715276271849	0.9818160974780158	0.9887107971948921
CRADD	9.305715691536319	8.986399892632665	0.3193157989036539	0.15762304586887388	0.7157351728482505
APOBR	5.034370207180824	4.715259513897049	0.3191106932837746	0.4250306527849277	0.862949637516065
CFC1	0.5285517892397638	0.20947769466622565	0.3190740945735381	0.7153548849282607	0.9482615665777585
FAM3A	10.208572873024101	9.889599395674017	0.3189734773500845	0.110612073748523	0.6768043480010577
NUDT12	9.065717688785503	8.746797506550969	0.31892018223453356	0.4941245444092639	0.8939569725638026
NRBF2	8.4599994518787	8.141196873649085	0.3188025782296151	0.027047252469097782	0.634945875284817
MGRN1	9.817142429501464	9.498400535945764	0.3187418935556998	0.07176955999913237	0.644828429553132
IGLL1	1.1133140303879119	0.794681464486681	0.3186325659012309	0.3500580355382582	0.8321703358860146
KLRC2	1.471724289186059	1.153121750906278	0.3186025382797808	0.6649783074844666	0.9304383017752846
ABI1	9.928571961757795	9.609999747733497	0.31857221402429836	0.16443202082127606	0.7157351728482505
SNRPB2	10.135716167114628	9.817200871703987	0.3185152954106414	0.025507606192203935	0.634945875284817
KPNB1	11.22428561983365	10.906000479122968	0.3182851407106817	0.2840662868796302	0.7977509971706748
GPR135	4.7186460255144995	4.400463978963178	0.3181820465513212	0.2640740115600386	0.7823842359738773
SYTL5	4.881405154710064	4.563336765707546	0.31806838900251844	0.8020358017054915	0.9613450059668561
IL18R1	5.877177880234699	5.559237426676034	0.3179404535586654	0.600126469478423	0.9164433391028878
MLLT4	10.564285468496953	10.24639996662408	0.31788550187287257	0.4941245444092639	0.8939569725638026
NNT	11.165714408137314	10.847999797434433	0.31771461070288076	0.5382991000534749	0.9023843161058437
SMU1	10.190001321720782	9.872400654639524	0.31760066708125834	0.06162929045140997	0.6368680703016324
CYP2U1	7.284289311691909	6.966791468965268	0.31749784272664083	0.22705414361506548	0.7591536742275699
CDK4	11.351428521388323	11.033999047837112	0.3174294735512113	0.09167711108944498	0.6657941791336252
DTD1	10.02000128767665	9.702800908321302	0.31720037935534684	0.18618723649896673	0.7378115023886548
SFMBT1	7.295716544173831	6.978797832162551	0.3169187120112804	0.2640740115600386	0.7823842359738773
PRSS45	2.5843946390843535	2.2675011876510123	0.31689345143334124	0.9092690452142217	0.9777178869599933
SMCO2	1.6354006712566351	1.3186356031514452	0.3167650681051899	0.6321987264563111	0.9239710461618119
C17orf97	8.287136348434144	7.970396017673779	0.3167403307603651	0.4941245444092639	0.8939569725638026
DNAJC30	8.444281578599817	8.127604114175885	0.3166774644239325	0.09614752312329422	0.6657941791336252
POLE2	4.5585653328344895	4.241934873983789	0.3166304588507005	0.6649783074844666	0.9304383017752846
TMSB10	14.955714309194061	14.639200008715079	0.3165143004789819	0.4119219261209185	0.862949637516065
NAP1L4	11.584286184681375	11.267999371583935	0.3162868130974399	0.07543917418387258	0.649636679002265
SLC22A17	9.574283180353078	9.258001892601282	0.31628128775179576	0.6160709679114824	0.9239710461618119
FMR1	9.555719018034932	9.23960009321441	0.31611892482052184	0.15762304586887388	0.7157351728482505
GPX2	6.327215736127843	6.011130890200215	0.31608484592762753	0.7670028959158552	0.9544691998920093
BAG3	10.44285978204986	10.126799928543903	0.31605985350595667	0.09614752312329422	0.6657941791336252
DBNL	10.837143870503521	10.521200083530248	0.3159437869732731	0.049981542331025475	0.6368680703016324
DOLK	8.727144042116896	8.411201811561595	0.3159422305553008	0.05852488864029348	0.6368680703016324
E2F5	7.888564897074327	7.5728011406126265	0.31576375646170085	0.1056108455753908	0.6718074466011237
CTD-3105H18.18	1.6842337250135133	1.368516030084981	0.3157176949285323	0.6816166430202566	0.9394991525531607
HADH	11.670000163586652	11.354399998683665	0.31560016490298715	0.2944371742934151	0.8076365670698772
COL2A1	0.9990037247199748	0.6834436159657161	0.31556010875425866	0.2840662868796302	0.7977509971706748
ITPR2	8.451435948294984	8.136001114531627	0.3154348337633568	0.5086306912863015	0.8939569725638026
ERAS	1.8355594276414495	1.5202254196859215	0.315334007955528	0.3050588592616783	0.8076365670698772
ZPBP	1.8984246208123479	1.5831268478349727	0.31529777297737516	0.6984112806551905	0.9405106657270282
ADARB2	3.807003581239307	3.4918185822407355	0.31518499899857133	0.5688114004133373	0.912382704274062
AP003774.4	2.0358101868224225	1.7207154640824558	0.31509472273996675	0.600126469478423	0.9164433391028878
ZNF530	5.408645086331746	5.093561694906474	0.3150833914252722	0.37406085851624105	0.8431183608041809
LRRC41	10.0485738385509	9.733598414819099	0.3149754237318003	0.33843157756503306	0.8321703358860146
MICALCL	2.619050020282384	2.3042304061547156	0.31481961412766823	0.6321987264563111	0.9239710461618119
GTF2A1	8.52713636652007	8.212403128990628	0.3147332375294418	0.17871089151815567	0.7260055222682693
HIST1H3A	1.6242715561638577	1.3095741694143792	0.31469738674947845	0.8732396594705851	0.970195258557729
TMEM182	6.724279796161034	6.409590945222286	0.3146888509387482	0.2840662868796302	0.7977509971706748
MOB1A	10.684286205310437	10.369598832080888	0.31468737322954965	0.15102986976892996	0.7072656179562233
TAS1R3	2.770741240860449	2.4561714285716234	0.31456981228882563	0.6649783074844666	0.9304383017752846
MRPL19	10.374286831140472	10.060000120181067	0.3142867109594043	0.14464896861614007	0.7072656179562233
OTX1	1.1149258357803369	0.800642806152645	0.31428302962769183	0.3500580355382582	0.8321703358860146
XPO4	7.241442590248517	6.927205044255202	0.3142375459933149	0.2099996717556093	0.7426240819443022
SGOL2	4.96570109732597	4.651530853174404	0.31417024415156547	0.45196698876558605	0.8747314345801119
SLC13A4	2.821268918274455	2.507240335732859	0.3140285825415958	0.5688114004133373	0.912382704274062
SEC11C	11.327142351193276	11.013198895964228	0.31394345522904743	0.0527050417902265	0.6368680703016324
CHL1	9.08858272296508	8.774811395262565	0.3137713277025149	0.7153548849282607	0.9482615665777585
SRPRB	10.198571516224499	9.884800629392984	0.3137708868315148	0.09614752312329422	0.6657941791336252
DCBLD2	8.558569788564787	8.244805211584442	0.3137645769803452	0.8020358017054915	0.9613450059668561
FANCI	5.845756085629456	5.532011654910556	0.31374443071890035	0.6649783074844666	0.9304383017752846
TM9SF2	11.674285558168162	11.360800044840166	0.31348551332799524	0.04023867711975937	0.6368680703016324
ZDHHC15	6.608545378696589	6.295232729238731	0.313312649457858	0.5688114004133373	0.912382704274062
SMIM12	10.562858391634226	10.249601290306781	0.31325710132744433	0.05852488864029348	0.6368680703016324
SEMG1	1.3792771037082154	1.0664139755659787	0.3128631281422367	0.5534522277127756	0.912382704274062
SLC39A4	10.832856985465046	10.520002129625073	0.31285485583997286	0.4798427052511657	0.8838773488453757
SRR	7.997158481206177	7.6843919753660375	0.31276650584013943	0.4250306527849277	0.862949637516065
POMC	5.40865318337111	5.095946365288092	0.3127068180830177	0.37406085851624105	0.8431183608041809
CHRNA9	0.571314721655147	0.25860993041333197	0.312704791241815	0.33843157756503306	0.8321703358860146
MTX3	6.834285627468881	6.521622271794167	0.3126633556747134	0.7844647546146084	0.9613450059668561
DBI	13.2657139682436	12.953199938249885	0.31251402999371614	0.19389226062113452	0.7378115023886548
RPN2	12.284285962955229	11.971999976617132	0.3122859863380967	0.05852488864029348	0.6368680703016324
SYT9	6.032899483960075	5.72083663302694	0.31206285093313557	0.8374713100441714	0.9666029215111508
SHD	1.7482626489039732	1.43631060136034	0.31195204754363326	0.5534522277127756	0.912382704274062
ZMPSTE24	10.44428671162821	10.132399215861586	0.31188749576662467	0.13847671503211767	0.6980176955895175
ZAP70	4.448616364414404	4.136740700501433	0.3118756639129705	0.9454860510093598	0.9835604021809824
RP11-162A12.2	2.9401730207374444	2.628336385740027	0.3118366349974173	0.6321987264563111	0.9239710461618119
ZNF860	5.185694110682042	4.874008968707834	0.31168514197420816	0.6321987264563111	0.9239710461618119
NDUFA9	11.319999570013945	11.00840036518718	0.3115992048267646	0.23594233476158322	0.7718666787637782
DCTPP1	10.204288401152194	9.892800069394195	0.3114883317579995	0.3619347669211923	0.8431183608041809
SPRYD7	7.645723120540737	7.3344033167276175	0.3113198038131193	0.2840662868796302	0.7977509971706748
PPAP2A	11.649999738502073	11.33880069843594	0.31119904006613375	0.8374713100441714	0.9666029215111508
ZNF382	5.414305082947613	5.103163138172479	0.3111419447751338	0.600126469478423	0.9164433391028878
GBP1	8.678567128359786	8.367590218673929	0.31097690968585745	0.39905606116365266	0.8547111591100132
HPS6	8.255705935527269	7.9448020380995645	0.3109038974277043	0.030368472234253985	0.634945875284817
CLEC12B	1.0971549221554087	0.7863208442347596	0.3108340779206491	0.8374713100441714	0.9666029215111508
PSRC1	5.924324275824355	5.613627962262183	0.31069631356217187	0.8020358017054915	0.9613450059668561
SPDYE2B	2.262257317723257	1.9517247690782145	0.31053254864504254	0.438379889350194	0.8747314345801119
CCDC134	7.2456967687545175	6.9351934091324825	0.310503359622035	0.438379889350194	0.8747314345801119
SAE1	10.122858933728908	9.81240169867766	0.3104572350512491	0.17146020606432721	0.7260055222682693
CFL2	10.220000772851309	9.909597944899692	0.31040282795161644	0.5688114004133373	0.912382704274062
BTBD9	7.620003327268143	7.309603671737384	0.3103996555307589	0.17146020606432721	0.7260055222682693
NDRG4	6.461404697081268	6.151212981150962	0.3101917159303058	0.3270560297489957	0.8223587482795404
LAT2	6.4300113678859026	6.120006235703567	0.3100051321823356	0.4119219261209185	0.862949637516065
SLC19A1	8.090007869156384	7.780003930924316	0.31000393823206807	0.17871089151815567	0.7260055222682693
KDM4D	4.495690241370207	4.185701614811871	0.3099886265583365	0.4119219261209185	0.862949637516065
ASL	10.80714301636136	10.497200270651232	0.3099427457101278	0.23594233476158322	0.7718666787637782
CCDC71	8.894287856515522	8.584402295738359	0.3098855607771629	0.09167711108944498	0.6657941791336252
TLR4	7.785710276176031	7.4759955273556855	0.3097147488203458	0.7496585590962592	0.9544691998920093
ITFG1	11.010000027654351	10.70039975451703	0.3096002731373222	0.201828834710846	0.7426240819443022
TRAP1	10.93999934877456	10.630400117635533	0.30959923113902654	0.19389226062113452	0.7378115023886548
SSPN	7.237165816019633	6.92758209100785	0.309583725011783	0.7153548849282607	0.9482615665777585
TNIP1	11.731428552384084	11.421999736537193	0.30942881584689097	0.08323782339335473	0.6597340819096439
ATG7	8.758575115920324	8.449200790858152	0.3093743250621728	0.24507388408317654	0.77353302892943
CROT	9.045712895445442	8.736399839213131	0.30931305623231076	0.5843713350251918	0.9164433391028878
ZNF835	5.355752736482161	5.0464845885627465	0.3092681479194148	0.6649783074844666	0.9304383017752846
DDX1	10.931427843278154	10.62239992844505	0.3090279148331039	0.01140869765222996	0.634945875284817
CSTF1	9.028570604282082	8.71960123903538	0.3089693652467016	0.04023867711975937	0.6368680703016324
ETFA	12.167142209256989	11.858400060071412	0.3087421491855764	0.201828834710846	0.7426240819443022
CRIP1	3.0144354397327224	2.7058617779243828	0.30857366180833967	0.7496585590962592	0.9544691998920093
CRISPLD1	6.118404748869357	5.809976723867135	0.3084280250022218	0.45196698876558605	0.8747314345801119
DYNLL2	10.320000238713098	10.011601733743245	0.308398504969853	0.08323782339335473	0.6597340819096439
LUZP1	8.327151117072521	8.018805054345552	0.30834606272696874	0.15762304586887388	0.7157351728482505
IL17F	0.6700675670784129	0.36183007827189345	0.3082374888065194	0.5843713350251918	0.9164433391028878
CENPE	2.7160245303910004	2.407929673530585	0.3080948568604156	0.7324398999038726	0.9482615665777585
SERPINB9	6.860030910832384	6.552009190945499	0.3080217198868844	0.39905606116365266	0.8547111591100132
GTF3C4	7.41001020631664	7.101997533297989	0.3080126730186512	0.110612073748523	0.6768043480010577
KNDC1	4.515747627559408	4.207791644772228	0.3079559827871803	0.7324398999038726	0.9482615665777585
TMED10	12.517142884552523	12.209200208247077	0.30794267630544603	0.11579850364437161	0.6768043480010577
CLASP2	8.894279034012726	8.586402431758763	0.3078766022539625	0.19389226062113452	0.7378115023886548
STRADB	9.988574115156768	9.680799917369638	0.3077741977871291	0.37406085851624105	0.8431183608041809
TLCD2	5.017025933606454	4.709277797141532	0.30774813646492216	0.3270560297489957	0.8223587482795404
PAX1	0.3812895379299473	0.07356290970383507	0.30772662822611224	0.7670028959158552	0.9544691998920093
HLCS	8.022863350517506	7.7151966490423085	0.30766670147519726	0.15102986976892996	0.7072656179562233
VCPIP1	6.892851755576821	6.585208644831604	0.3076431107452171	0.16443202082127606	0.7157351728482505
FH	11.297144038889558	10.989598799951077	0.30754523893848074	0.33843157756503306	0.8321703358860146
TMEM9	11.811428360028179	11.503999637938524	0.30742872208965544	0.18618723649896673	0.7378115023886548
URB2	6.098569022567737	5.791190980830154	0.3073780417375831	0.3050588592616783	0.8076365670698772
NT5DC1	9.938571174914234	9.631201647027181	0.30736952788705274	0.3619347669211923	0.8431183608041809
YTHDF3	9.472857033601274	9.1655988276543	0.30725820594697417	0.10079071028303477	0.6718074466011237
KRTAP21-2	0.3072228109393402	0.0	0.3072228109393402	0.5688114004133373	0.912382704274062
GDF3	4.887122735726483	4.579991734000851	0.3071310017256321	0.6984112806551905	0.9405106657270282
SRBD1	7.717134302966284	7.41000873930027	0.3071255636660135	0.22705414361506548	0.7591536742275699
KCTD11	7.868563101807034	7.56159942956303	0.3069636722440041	0.23594233476158322	0.7718666787637782
CARD9	4.672857774386124	4.36633226412388	0.30652551026224373	0.3619347669211923	0.8431183608041809
HSD17B7	7.885713907036125	7.579197330070415	0.3065165769657101	0.27394553390006016	0.7946951359330832
TMEM209	8.012854985341152	7.706397283405419	0.30645770193573263	0.18618723649896673	0.7378115023886548
ACSM3	11.129999602851466	10.823599723165794	0.3063998796856726	0.37406085851624105	0.8431183608041809
PFKM	10.971428941561795	10.66519903390131	0.3062299076604855	0.4250306527849277	0.862949637516065
GNG12	10.901427579050933	10.595199882467314	0.30622769658361904	0.2099996717556093	0.7426240819443022
DCLRE1A	7.2028465356635225	6.896799886945391	0.3060466487181319	0.09614752312329422	0.6657941791336252
NLE1	7.734290670911132	7.428396367860098	0.3058943030510335	0.39905606116365266	0.8547111591100132
TLR7	3.8815387104178467	3.576006542198707	0.30553216821913987	0.8020358017054915	0.9613450059668561
ITGA6	10.27428629572951	9.968801802847441	0.30548449288206925	0.2944371742934151	0.8076365670698772
GALC	9.151430182412247	8.846001026543501	0.30542915586874564	0.39905606116365266	0.8547111591100132
COQ6	9.878575438238572	9.57320031987479	0.3053751183637825	0.3050588592616783	0.8076365670698772
MRPS22	10.198570262535634	9.893200505400372	0.3053697571352618	0.10079071028303477	0.6718074466011237
TOLLIP	10.652855785624935	10.347600170964448	0.3052556146604868	0.12117420033969573	0.6875921183019285
GOSR1	9.514286972554986	9.20920075132495	0.30508622123003626	0.07543917418387258	0.649636679002265
KLHL34	0.9353334136533497	0.6304070195293179	0.3049263941240318	0.3619347669211923	0.8431183608041809
KIF15	3.247235642680278	2.942421558172482	0.30481408450779623	1.0	1.0
RPTOR	8.161434712701586	7.856806424565788	0.3046282881357989	0.15762304586887388	0.7157351728482505
NDUFAF1	9.579997137750453	9.275601134496863	0.30439600325358995	0.19389226062113452	0.7378115023886548
OR51E2	3.001609376141097	2.6972134084553074	0.3043959676857897	0.3500580355382582	0.8321703358860146
ALOXE3	1.6071773953753044	1.302799510017871	0.30437788535743326	0.4250306527849277	0.862949637516065
ANKRD45	6.321498494378338	6.01719899369168	0.3042995006866587	0.8020358017054915	0.9613450059668561
APEX2	8.481427846097745	8.177197427163398	0.3042304189343472	0.06486878269325325	0.6368680703016324
FCHO2	9.022858105482882	8.718804771210207	0.304053334272675	0.3050588592616783	0.8076365670698772
SPRYD3	10.35857188059143	10.054798909551998	0.30377297103943235	0.1056108455753908	0.6718074466011237
VDAC1	12.608571661966506	12.304800119177596	0.30377154278891005	0.19389226062113452	0.7378115023886548
DDOST	11.987143313493592	11.68359998593241	0.3035433275611812	0.08737528034076769	0.6597340819096439
PCDHB7	5.312855706384042	5.009330204227091	0.3035255021569512	0.6984112806551905	0.9405106657270282
ZMYND15	5.181458620831513	4.877985348746092	0.3034732720854212	0.39905606116365266	0.8547111591100132
TAF1	8.081430060240123	7.777999869316108	0.3034301909240149	0.3864351162366271	0.8547111591100132
ABTB2	8.702870859512398	8.399598379427887	0.3032724800845106	0.3500580355382582	0.8321703358860146
ALDH18A1	9.612856511611701	9.309597437196418	0.30325907441528344	0.13847671503211767	0.6980176955895175
KIAA0232	8.912853148021899	8.609600302059317	0.3032528459625823	0.23594233476158322	0.7718666787637782
WDR4	7.2500167019317425	6.946800183072415	0.3032165188593279	0.201828834710846	0.7426240819443022
NUDT18	7.707152420162259	7.403993863567776	0.3031585565944832	0.3159317573011766	0.8219641662812899
ARF3	11.907143115984244	11.604000427297208	0.30314268868703564	0.12117420033969573	0.6875921183019285
SIRPD	1.1825088251935938	0.8796278596131354	0.3028809655804584	0.39905606116365266	0.8547111591100132
DERL1	10.339998997113431	10.037198651780468	0.3028003453329635	0.1267431770887093	0.6875921183019285
PIGK	9.779998969812512	9.477200111280721	0.30279885853179067	0.19389226062113452	0.7378115023886548
PYCR1	6.46433743748999	6.161636147319274	0.3027012901707158	0.600126469478423	0.9164433391028878
WDR7	7.308557375635291	7.005993521148289	0.3025638544870022	0.21840731791456114	0.7579333220007598
MMP11	6.575673734410111	6.2731664088126955	0.3025073255974151	0.4250306527849277	0.862949637516065
CUTC	8.829994332127292	8.527597388644647	0.3023969434826448	0.1325093870813272	0.6980176955895175
ANGEL2	8.574284472782995	8.272002126553964	0.30228234622903116	0.22705414361506548	0.7591536742275699
ZNF155	6.931426200736193	6.6292070746824265	0.30221912605376655	0.5688114004133373	0.912382704274062
KRT34	0.7884910693294016	0.4864605431382964	0.3020305261911052	0.5688114004133373	0.912382704274062
MTFR1	9.619999320523574	9.318001274666978	0.30199804585659606	0.24507388408317654	0.77353302892943
PARN	9.124283048128476	8.822400153744185	0.30188289438429017	0.04488760913549328	0.6368680703016324
SLA2	3.3226919285021568	3.020853234967278	0.3018386935348789	0.8374713100441714	0.9666029215111508
GALNT6	7.269978652350166	6.968389591774268	0.30158906057589796	0.438379889350194	0.8747314345801119
C2CD4D	3.3856936805808195	3.0841422097659996	0.3015514708148199	0.5086306912863015	0.8939569725638026
ARL8B	10.477140854583165	10.175600825812388	0.301540028770777	0.032156577615487736	0.634945875284817
PAK2	9.64428645379819	9.34279771249019	0.30148874130799896	0.17146020606432721	0.7260055222682693
UBR4	11.644285718760383	11.342800229250374	0.301485489510009	0.1267431770887093	0.6875921183019285
ZBTB20	5.954244996800711	5.652808544138467	0.3014364526622444	0.37406085851624105	0.8431183608041809
AC026703.1	9.838573501578404	9.537200537896904	0.3013729636814997	0.8374713100441714	0.9666029215111508
AFF2	3.033729360332976	2.7324622972598887	0.30126706307308737	0.7844647546146084	0.9613450059668561
SAPCD1	5.697121670481783	5.395895887405722	0.3012257830760614	0.6816166430202566	0.9394991525531607
PCBD1	12.290000969413688	11.988799960623412	0.3012010087902759	0.27394553390006016	0.7946951359330832
CDK5	8.65999619510061	8.358807366824605	0.3011888282760058	0.21840731791456114	0.7579333220007598
PHYH	11.554286072590633	11.253199496913142	0.3010865756774912	0.6984112806551905	0.9405106657270282
PCDHA13	2.892130070840673	2.5910671816330164	0.3010628892076568	0.6816166430202566	0.9394991525531607
TNFRSF13C	2.201737864754509	1.90072141257084	0.3010164521836689	0.9273587349040209	0.9835604021809824
PSMC2	10.855714298701821	10.554799695690969	0.3009146030108525	0.027047252469097782	0.634945875284817
ATOH7	2.7840528175331642	2.4832421033067584	0.3008107142264058	0.45196698876558605	0.8747314345801119
CPEB4	10.007140573108076	9.70640257097495	0.3007380021331265	0.600126469478423	0.9164433391028878
ADAT1	9.691429167959793	9.390798177655142	0.3006309903046507	0.1325093870813272	0.6980176955895175
C14orf1	9.35571171754458	9.055198868672356	0.3005128488722235	0.3270560297489957	0.8223587482795404
ZMAT2	11.411429388702269	11.111199610064496	0.3002297786377728	0.018895415409226457	0.634945875284817
ERCC2	8.795717912128278	8.495599605893437	0.30011830623484137	0.09167711108944498	0.6657941791336252
ATP6V1D	11.895714353397693	11.595599970997757	0.3001143823999364	0.45196698876558605	0.8747314345801119
MRPS2	10.47571357264229	10.175601496305738	0.3001120763365517	0.05852488864029348	0.6368680703016324
RPUSD3	9.527146403374363	9.227200528976612	0.29994587439775167	0.24507388408317654	0.77353302892943
MRPL24	11.2742846960424	10.974398899579699	0.29988579646270175	0.15102986976892996	0.7072656179562233
TRMT5	7.62572285067467	7.325994370575147	0.2997284800995228	0.23594233476158322	0.7718666787637782
DHX36	9.472859314183166	9.173202719773624	0.2996565944095426	0.05555148879631233	0.6368680703016324
HNRNPH2	11.185713789061722	10.886400055417516	0.29931373364420644	0.036004676945803005	0.634945875284817
S100A16	11.634285674582012	11.335199959703758	0.2990857148782542	0.2944371742934151	0.8076365670698772
TRIM65	8.01287046447828	7.714008348989213	0.29886211548906605	0.19389226062113452	0.7378115023886548
SMC3	9.062856265629462	8.763998126499658	0.29885813912980375	0.24507388408317654	0.77353302892943
MGST3	13.072857172807355	12.77399975272189	0.298857420085465	0.14464896861614007	0.7072656179562233
ASF1A	8.55284736537862	8.254002006660523	0.29884535871809703	0.18618723649896673	0.7378115023886548
HDHD3	10.307143456049957	10.008400610501292	0.2987428455486647	0.4119219261209185	0.862949637516065
EDA	6.3371522123619055	6.038416269517115	0.29873594284479044	0.5382991000534749	0.9023843161058437
UNC119B	9.784285502571127	9.485600413457412	0.2986850891137145	0.18618723649896673	0.7378115023886548
KDM4A	8.781424131189368	8.482802578239124	0.2986215529502445	0.09167711108944498	0.6657941791336252
CBS	7.565722888211924	7.267185235938092	0.2985376522738319	0.6649783074844666	0.9304383017752846
FZD3	6.692844535296314	6.394409033665418	0.2984355016308964	0.17146020606432721	0.7260055222682693
POLDIP2	11.670000249952684	11.371600265867368	0.2983999840853162	0.11579850364437161	0.6768043480010577
LDB3	5.017183055602652	4.718808475337384	0.29837458026526864	0.600126469478423	0.9164433391028878
MAN1A2	8.52714051456256	8.22879915360131	0.29834136096125086	0.3619347669211923	0.8431183608041809
AC068533.7	4.241394505972237	3.943150462608054	0.2982440433641833	0.8020358017054915	0.9613450059668561
AATF	9.75142915477443	9.453200119706592	0.2982290350678376	0.10079071028303477	0.6718074466011237
PDCD6IP	11.058571746923942	10.760400170671891	0.2981715762520505	0.33843157756503306	0.8321703358860146
BCKDK	10.442856382052977	10.144800805361369	0.298055576691608	0.05555148879631233	0.6368680703016324
MFAP1	9.717142520058337	9.41919987837576	0.29794264168257634	0.04488760913549328	0.6368680703016324
MMAA	7.744291522659098	7.446393535705	0.29789798695409786	0.15102986976892996	0.7072656179562233
RABL3	9.084287053542727	8.786401474415992	0.29788557912673497	0.08323782339335473	0.6597340819096439
C6orf62	10.791427880306129	10.493599464138427	0.29782841616770206	0.07176955999913237	0.644828429553132
MGAT2	8.51857553584256	8.220797111724234	0.29777842411832545	0.19389226062113452	0.7378115023886548
GSTO1	12.080000226356308	11.782399986494687	0.2976002398616213	0.201828834710846	0.7426240819443022
ZNF622	9.251432124249513	8.954001116175522	0.2974310080739908	0.0792605260675946	0.649636679002265
RAB11FIP5	10.755715044647852	10.458398408567529	0.297316636080323	0.2840662868796302	0.7977509971706748
SEPSECS	7.882854649170061	7.585599364814672	0.29725528435538884	0.6649783074844666	0.9304383017752846
LAMTOR1	11.967142542532944	11.670000274748086	0.2971422677848583	0.04488760913549328	0.6368680703016324
PSMA6	11.568570960399116	11.27159980664573	0.2969711537533861	0.04737703318844755	0.6368680703016324
TJP1	9.84857044826244	9.551599568678602	0.29697087958383683	0.22705414361506548	0.7591536742275699
SEMG2	3.851283696623723	3.5543505001110707	0.2969331965126525	0.8912262787344354	0.9777178869599933
NAA11	0.43950844216165785	0.1426753624334913	0.2968330797281665	0.4798427052511657	0.8838773488453757
CD101	3.9457857707611668	3.6490114412674433	0.2967743294937235	0.7496585590962592	0.9544691998920093
SEC13	11.237141860462847	10.940400440446524	0.296741420016323	0.12117420033969573	0.6875921183019285
ZBTB7B	9.297141689109134	9.000403114517034	0.2967385745920996	0.15102986976892996	0.7072656179562233
CCT3	12.08142884124007	11.784800003760914	0.29662883747915636	0.201828834710846	0.7426240819443022
HIST1H1A	0.5441432535627266	0.24756550285256643	0.29657775071016024	0.5233570171191725	0.9023843161058437
HSPA12A	8.968570231727346	8.67200492985491	0.2965653018724357	0.5534522277127756	0.912382704274062
PTK2B	8.955715244455307	8.659196960364927	0.2965182840903804	0.11579850364437161	0.6768043480010577
SPC25	3.43286581660076	3.136361645910157	0.2965041706906031	0.8732396594705851	0.970195258557729
HSPA4	10.390000808647843	10.09359889836476	0.29640191028308216	0.2640740115600386	0.7823842359738773
HDAC6	11.097143206812708	10.800800586600536	0.2963426202121724	0.2944371742934151	0.8076365670698772
MAGEC3	1.099604800840764	0.8032907920455469	0.2963140087952171	0.18618723649896673	0.7378115023886548
CAPZA1	10.048572201933718	9.752399584086767	0.2961726178469508	0.13847671503211767	0.6980176955895175
ATP6AP1	12.215714646094966	11.919599950979665	0.29611469511530153	0.08737528034076769	0.6597340819096439
ITM2C	12.845714739571566	12.549600372475401	0.29611436709616434	0.5382991000534749	0.9023843161058437
SNAPC2	8.715714109513195	8.419601735063248	0.2961123744499474	0.21840731791456114	0.7579333220007598
AC109829.1	1.2045688605612939	0.9084791706786891	0.29608968988260476	0.438379889350194	0.8747314345801119
IGF1	5.77705862192335	5.481160997913129	0.29589762401022135	0.5534522277127756	0.912382704274062
PTPRG	9.004285103109433	8.708398642693817	0.29588646041561617	0.3050588592616783	0.8076365670698772
WDFY3	9.241429307006598	8.945597020612412	0.2958322863941856	0.2840662868796302	0.7977509971706748
RP11-347C12.3	6.184251970786984	5.888423545089855	0.2958284256971284	0.7153548849282607	0.9482615665777585
OGFRL1	7.658590708770474	7.362808171466237	0.29578253730423665	0.6321987264563111	0.9239710461618119
G2E3	7.135704568263824	6.839984829652643	0.29571973861118117	0.5688114004133373	0.912382704274062
MICAL2	7.8757050096027665	7.580008680316943	0.2956963292858239	0.7153548849282607	0.9482615665777585
CASP3	7.932857012317513	7.63719829487693	0.2956587174405829	0.3500580355382582	0.8321703358860146
MAP6D1	4.4627974626069316	4.167181981872994	0.29561548073393773	0.45196698876558605	0.8747314345801119
C14orf80	6.587175017692062	6.291599638954361	0.2955753787377011	1.0	1.0
SLFN14	0.665371808549019	0.3700164430969191	0.2953553654520999	0.8912262787344354	0.9777178869599933
