Name	Mean(log(liver_black))	Mean(log(liver_white))	logFC	M-W U test pval	Adj pval
GLT8D1	10.186000060314418	10.33546333210326	-0.1494632717888411	0.23167854701763368	0.9107122163360986
NOP14	8.854672321023514	9.00381434431572	-0.14914202329220494	0.23841418996357855	0.9164202675425691
AMY1C	0.06666666666666667	0.21566947056805102	-0.14900280390138437	0.5584076655382525	0.9780428835978728
UGT2B7	13.375334266772054	13.52402075015656	-0.1486864833845054	0.9795528079197412	0.9975297782967393
CSNK1G2	8.852668276041367	9.001339486441873	-0.14867121040050613	0.35618223875715305	0.9403872038627531
CARS2	9.638669084003558	9.787320023761923	-0.1486509397583653	0.2594463575052688	0.9220894759026992
GBX1	0.0	0.14862060431597207	-0.14862060431597207	0.5641657047927706	0.9780428835978728
MANBAL	9.282664878945928	9.43123631965283	-0.14857144070690254	0.1210003509605122	0.8368992328051501
TSPAN9	9.724665249025643	9.87298972879592	-0.1483244797702774	0.5300535754052358	0.9767616832217094
LCE1B	0.24666371861748815	0.3948798217272151	-0.14821610310972694	0.36742553191323546	0.9456412991381787
RP11-152F13.10	0.13351590132046193	0.2817087982324282	-0.1481928969119663	0.575766810737949	0.9794381801942393
ARFGEF1	8.15666734653273	8.304845690788062	-0.1481783442553315	0.39056660390839326	0.9515717712882485
ATN1	8.53532874216256	8.683505067163066	-0.14817632500050593	0.37198409109520714	0.9456412991381787
ADAMTS4	5.759363735396977	5.907525523472601	-0.1481617880756243	0.8175742545551264	0.9943589129509766
CEACAM3	3.0955023791046674	3.2435481030909705	-0.1480457239863031	0.20304116512640757	0.8988081091233693
PRKAR1B	7.842668330226365	7.990621970990934	-0.14795364076456874	0.32797794162693084	0.9371291175138482
MT4	0.0	0.14793624078555986	-0.14793624078555986	0.8475685456134064	0.9943589129509766
CCDC120	6.276015452826489	6.423922443955144	-0.14790699112865457	0.26673440936539006	0.9224776041326402
ARMCX5	6.502662488684003	6.650526355189795	-0.14786386650579164	0.28556636452196715	0.9313341392519167
BLOC1S6	8.210002945014532	8.35773397379953	-0.14773102878499778	0.11695704903253745	0.8297708519597087
ZNF121	7.56332788225205	7.711030468130162	-0.14770258587811202	0.27604086797937355	0.930297212946925
SCML4	4.988687592282213	5.1363713284089565	-0.14768373612674335	0.7101693715051418	0.9917714667832037
C1orf227	1.1526523864512925	1.3002624335505018	-0.14761004709920922	0.7133527162130592	0.9917714667832037
NOL4	3.514313581805825	3.66185147774878	-0.1475378959429552	0.7519281906577966	0.9931909057339564
AP001816.1	7.102674759286447	7.250207587275245	-0.14753282798879752	0.5526783418366051	0.9780428835978728
BRAF	7.031342742144983	7.178867142124185	-0.14752439997920153	0.3976779969373725	0.9524178442230568
MTHFD2L	8.520667195887166	8.66814250198463	-0.14747530609746384	0.4145720075515731	0.955236007278498
FOSL1	4.9153489067376634	5.0627765469510475	-0.14742764021338406	0.9557156610823311	0.9963646241703252
TBC1D23	8.246005235143656	8.393299222661339	-0.14729398751768308	0.1757060346676913	0.8829907018123603
MAPK14	9.072003714940978	9.21927779926638	-0.14727408432540123	0.27604086797937355	0.930297212946925
SNAPC4	6.456670725619954	6.603916574920804	-0.14724584930084994	0.4470492092763343	0.9656814374736805
RPS25	13.857333351691977	14.004536105527613	-0.14720275383563575	0.20762605507808118	0.8988081091233693
MNDA	6.130018377495275	6.277107191873873	-0.14708881437859844	0.5051755444323319	0.9729544220813906
ZNF658	4.0393087459349095	4.186382494524685	-0.14707374858977573	0.21385542062433227	0.9029866558043883
PWWP2A	6.442012431661384	6.5888703944771025	-0.1468579628157185	0.241833359631888	0.9183213397864771
ZNF358	9.979332704581775	10.126185859285902	-0.14685315470412696	0.33864957090812187	0.938601831968191
MFSD11	7.989994820782962	8.1368036993206	-0.14680887853763824	0.1464066005269764	0.8571569974221086
CBS	12.406000750571073	12.552783601700407	-0.1467828511293341	0.7293434158315248	0.9917714667832037
PDGFA	6.32868313392008	6.475458460673153	-0.14677532675307248	0.9014132901367506	0.9956485072101884
INTS4	7.731326427876287	7.878043553486208	-0.14671712560992045	0.241833359631888	0.9183213397864771
GRK4	5.530626853837674	5.677306864082617	-0.1466800102449426	0.3134083550024529	0.9370863505671765
SPATA8	0.6259063879936356	0.7725244695210416	-0.14661808152740596	0.5612831129925984	0.9780428835978728
GINS3	4.597946904415484	4.744549954471201	-0.14660305005571672	0.5845409075915027	0.9800827664386343
CILP	4.43265647170917	4.579196906180997	-0.1465404344718273	0.6537798969330153	0.9889235450950229
RPL35	14.774666686018426	14.921134023611222	-0.14646733759279584	0.21543361626784907	0.9029866558043883
ZNF217	7.300661255571957	7.447118181012543	-0.14645692544058608	0.37888734746268027	0.9494078662617409
AFF4	8.343332910548833	8.489692564446461	-0.14635965389762795	0.38120584195686313	0.9512329365217277
IVNS1ABP	9.273331552153913	9.41968900944306	-0.14635745728914706	0.45732594518742475	0.9683548556857783
IL7	6.119340873954244	6.265677445087652	-0.14633657113340792	0.5189203122511878	0.974967622751579
ARHGAP24	6.824011266459537	6.970312079322067	-0.14630081286253027	0.44960600726485167	0.9670750684194495
DDX56	10.255999985636777	10.402268099259325	-0.14626811362254877	0.1955643002489298	0.8962297524241343
C6orf57	6.9279896084425046	7.074227341078863	-0.14623773263635886	0.2250791540231154	0.9032925414431419
TIPARP	8.368664665007497	8.51474285541672	-0.14607819040922365	0.632352395108986	0.9860103080017123
WAC	9.278001618563978	9.424021408367633	-0.14601978980365438	0.37198409109520714	0.9456412991381787
SNX33	8.828665869513621	8.974638250873824	-0.14597238136020252	0.513399321625351	0.974967622751579
ZBTB42	6.117984745972087	6.263912905083819	-0.1459281591117323	0.34734552785566863	0.938601831968191
PPIE	9.46066694483006	9.606494650430083	-0.14582770560002345	0.12306260407710257	0.8368992328051501
NMD3	9.57866914563823	9.724432943484464	-0.14576379784623406	0.29334495176168673	0.9325184607233092
ANKK1	1.5372817849203497	1.6829952192934212	-0.1457134343730715	0.7911336517715123	0.9936907891365293
MFAP3L	8.421993351629533	8.567631981612418	-0.14563862998288535	0.6384441290929774	0.986622357152423
FLCN	8.173333034785134	8.318865228276513	-0.1455321934913787	0.3113623044037941	0.9363491228206569
TFB2M	8.813334153779039	8.958864323530822	-0.14553016975178323	0.27792841892171316	0.930297212946925
VNN1	11.187999052487816	11.333505043984712	-0.14550599149689525	0.8609732977335796	0.9943589129509766
SEC14L5	1.1909029538602514	1.3364020856071246	-0.14549913174687323	0.5993009898122141	0.9831084152819352
FAM161B	5.003973475197542	5.149399400546287	-0.14542592534874466	0.5584076655382525	0.9780428835978728
KCNU1	0.15206375425540372	0.2974262246829437	-0.14536247042754	0.8542656630226664	0.9943589129509766
PGLYRP2	12.173999159099905	12.31927737584385	-0.1452782167439448	0.6911770769076868	0.9917714667832037
ZNF653	6.8319916709974375	6.977112560103157	-0.1451208891057192	0.21385542062433227	0.9029866558043883
LPAR4	0.18660582040493356	0.33168875612501464	-0.14508293572008107	0.4194757182417884	0.9570899249084753
RGMA	2.2440684472118915	2.389038011428204	-0.14496956421631246	0.5816093040122198	0.980039659943611
ELMO1	8.667335403893892	8.812269799550418	-0.14493439565652544	0.33009462381129673	0.9371291175138482
QPRT	12.125999366455023	12.270824478449551	-0.1448251119945283	0.2817298318548568	0.9306845089317344
SLC39A2	1.6048146928830134	1.749540615115108	-0.14472592223209468	0.5469780065398742	0.9778701732702649
ENTPD6	9.298666683162224	9.443298917229274	-0.14463223406704984	0.36742553191323546	0.9456412991381787
MORF4L2	11.59133248089309	11.735876351828049	-0.14454387093495846	0.08211596842225144	0.7929459262492277
SCEL	0.8664912882471428	1.0110130428366013	-0.14452175458945848	0.48625992761426595	0.9705663477142495
EEF2	14.442666709171531	14.587010312040311	-0.1443436028687799	0.3113623044037941	0.9363491228206569
PPM1N	4.811945856400629	4.956262254831381	-0.1443163984307514	0.7229325437214855	0.9917714667832037
SAMD5	6.56201858910775	6.706332348803367	-0.144313759695617	0.6754966808686049	0.9917714667832037
EPAS1	11.20533243148149	11.349587503636537	-0.14425507215504574	0.4194757182417884	0.9570899249084753
TTC34	1.3067136410407305	1.4508534235193866	-0.1441397824786561	0.6880301161289464	0.9917714667832037
ENOX2	6.039997696366211	6.18410911101493	-0.14411141464871857	0.49162500316626134	0.9705663477142495
C20orf62	1.4479180798521347	1.5919561120245376	-0.14403803217240285	0.7519281906577966	0.9931909057339564
KPNA7	2.2839640435500934	2.427964474217319	-0.14400043066722557	0.5413069268989545	0.9778701732702649
MDM2	10.12600008708401	10.269999874119991	-0.14399978703598038	0.47298687665220207	0.9704863674616836
ZSWIM1	5.8720160094671865	6.015985760268915	-0.14396975080172858	0.21072408630832717	0.9015050645636022
EIF4E1B	0.0	0.14396366133192753	-0.14396366133192753	0.6537798969330153	0.9889235450950229
MUC21	0.9448712691286087	1.0886428420687009	-0.14377157294009213	0.35618223875715305	0.9403872038627531
SNX19	8.264670019899356	8.40835025135627	-0.1436802314569139	0.48893850069596123	0.9705663477142495
MAP2K7	8.276668879982187	8.420205175419287	-0.14353629543709978	0.09918143004430124	0.8143788115269677
FMOD	7.106665508569188	7.250093754292098	-0.1434282457229097	0.8109433446728083	0.9942508186835721
IFITM10	7.038023051041946	7.181436673675149	-0.14341362263320345	0.6880301161289464	0.9917714667832037
ZNF474	0.9737286243854939	1.1169748657054384	-0.14324624131994446	0.5216922624486129	0.974967622751579
FLVCR1	4.752013281014198	4.895244319661049	-0.14323103864685027	0.6974869839764287	0.9917714667832037
GAREML	2.3087174539624185	2.451944008520412	-0.1432265545579936	0.7649312409021962	0.9934752765743997
LGI2	1.8419656518935275	1.9851802534362117	-0.14321460154268428	0.5904246417611982	0.9808276544517871
CCDC147	1.1570823258326028	1.3002003630968417	-0.14311803726423888	0.5670554059622701	0.9780428835978728
RRP1B	7.2900053276779	7.433096187935354	-0.14309086025745454	0.6943293823696588	0.9917714667832037
BAIAP2	10.496665612020754	10.639689802304131	-0.1430241902833771	0.9659279774998535	0.9964158735208413
C1orf122	9.921332656126003	10.064330584942612	-0.14299792881660878	0.3072966887339005	0.936180544533589
PPP1R14A	7.583345707097906	7.726285712457372	-0.14294000535946605	0.921736441315138	0.9963594533019523
SMAD1	7.649335375245283	7.79216858630008	-0.14283321105479718	0.6692632727619212	0.9917714667832037
NOL8	7.514001323533151	7.65680185687896	-0.14280053334580955	0.13601766125369985	0.8466609500059481
HIST1H1A	0.42663027282680466	0.5694294008959487	-0.14279912806914408	0.6353951776141058	0.9860103080017123
RPL5	13.74266671608807	13.885463919033718	-0.14279720294564768	0.4970216931462892	0.9711145880892842
PALM2	5.961962875675358	6.10473711398285	-0.14277423830749214	0.7551725204097914	0.9932413500854284
MOSPD2	6.068676974154216	6.2114368394828565	-0.1427598653286406	0.3495415217962574	0.938601831968191
C1orf198	7.523326166127844	7.666084650039285	-0.1427584839114413	0.4809266705545209	0.9705663477142495
CCNI	10.605333279395186	10.748041241595113	-0.14270796219992654	0.5216922624486129	0.974967622751579
PRB4	0.0	0.14261012145669974	-0.14261012145669974	0.4809266705545209	0.9705663477142495
ADM5	2.968320602747184	3.11087609692243	-0.14255549417524582	0.7944262876794315	0.9936907891365293
MTDH	9.593335522454394	9.735875782999598	-0.14254026054520352	0.4445007019744426	0.9648685082668114
SELK	10.722000127862822	10.864535862912511	-0.1425357350496892	0.10363580974909692	0.8213067191008359
ITGA8	3.0384538875348976	3.1809343412958504	-0.14248045376095275	0.8542656630226664	0.9943589129509766
ZNF672	8.408005555478663	8.550412064705734	-0.14240650922707054	0.1120529984375972	0.8272027594428537
SP4	4.308641729628087	4.451041642673329	-0.14239991304524224	0.4048668844215274	0.953502612063217
TMEM132B	0.8533459477373581	0.9956302023263714	-0.1422842545890134	0.5189203122511878	0.974967622751579
TRAPPC2P1	7.601328781666337	7.743607329851492	-0.14227854818515517	0.5244718097890414	0.9750592690769725
RBM19	7.528678076130142	7.670928562399975	-0.14225048626983217	0.16505549464324631	0.8792017164208253
SH3D19	9.22533436705647	9.367526023410637	-0.14219165635416608	0.32168085665991397	0.9371291175138482
MPND	9.751333362457677	9.893299283463236	-0.14196592100555883	0.3697004446818448	0.9456412991381787
HIST1H2AE	5.857415067830979	5.999371111940028	-0.14195604410904927	0.6723771618061563	0.9917714667832037
DENND5B	6.846643904351595	6.988560772883752	-0.14191686853215746	0.4470492092763343	0.9656814374736805
ZNF594	3.8360960646665148	3.977990045616182	-0.14189398094966732	0.3237710567168234	0.9371291175138482
USO1	9.946664364037456	10.088557083358387	-0.14189271932093028	0.3451583314619503	0.938601831968191
PPP1R15A	9.685997490773067	9.827835006164895	-0.14183751539182765	0.5106503394673592	0.9746346659379108
LIMS2	9.661334815012662	9.803092262504842	-0.14175744749218033	0.7229325437214855	0.9917714667832037
HES4	5.592704380344892	5.734405917231968	-0.14170153688707643	0.7714579585347601	0.9934752765743997
PARP6	8.539340549456911	8.681028190247112	-0.14168764079020058	0.8010225039487696	0.9936907891365293
HAPLN2	1.1593213639835167	1.3010034039694696	-0.14168203998595286	0.6848885482946995	0.9917714667832037
C19orf24	10.987999456337501	11.129587626780618	-0.1415881704431161	0.17031838743053385	0.8807037114948558
TRPT1	9.840000982190086	9.981546910962582	-0.14154592877249605	0.3195994861027368	0.9371291175138482
ZPLD1	1.7159459372902497	1.8574368816678593	-0.14149094437760956	0.2953116080340076	0.9332756802546249
GRB14	9.929331818491583	10.070722325714884	-0.14139050722330104	0.5189203122511878	0.974967622751579
RPL28	14.557999938133634	14.699278362449768	-0.14127842431613402	0.3154632352399238	0.9371291175138482
UCP3	2.9253098627494505	3.0665873540176816	-0.14127749126823108	0.4194757182417884	0.9570899249084753
KCND2	1.3234443043498676	1.4646889644106131	-0.14124466006074554	0.8342077463962589	0.9943589129509766
ABCC8	2.510567817934373	2.651775298212179	-0.14120748027780605	0.6599558498130257	0.9915126164655027
HIST2H3D	1.5937124598787955	1.7348902936439214	-0.14117783376512594	0.6353951776141058	0.9860103080017123
MPZL3	6.608668069681149	6.749796544431176	-0.141128474750027	0.7681925454224633	0.9934752765743997
ZNF609	6.502004768894064	6.643098237445597	-0.14109346855153237	0.35618223875715305	0.9403872038627531
CAV3	0.2801318999632673	0.4211789884069282	-0.14104708844366087	0.4194757182417884	0.9570899249084753
ARID1B	6.961332482363702	7.10237708426432	-0.1410446019006173	0.502449787659432	0.9720220451299741
EHMT1	8.5599988145533	8.701032010686085	-0.14103319613278487	0.47298687665220207	0.9704863674616836
CNOT3	8.247336419318028	8.388349033317807	-0.14101261399977894	0.09744302645122227	0.8125606216710898
MAGI1	7.860669742548505	8.001647862806067	-0.14097812025756173	0.8142571359908565	0.9942508186835721
KRTAP11-1	0.14804263419179048	0.28901697481683275	-0.14097434062504227	0.2992713580434334	0.9332756802546249
RBM48	6.697327653871856	6.838244673217721	-0.1409170193458653	0.30326637827903746	0.935007157815783
CACNB3	4.839129729775113	4.98004425771963	-0.14091452794451698	0.9285228648831959	0.9963646241703252
C1orf216	6.1006206438177735	6.241442542505318	-0.1408218986875447	0.5469780065398742	0.9778701732702649
TPD52L1	10.276002264788321	10.416700707777386	-0.14069844298906453	0.632352395108986	0.9860103080017123
SYTL4	8.121997514365557	8.262684396287732	-0.14068688192217493	0.6353951776141058	0.9860103080017123
SNRPA	9.120666825906566	9.261339979215938	-0.1406731533093719	0.4970216931462892	0.9711145880892842
IGSF5	0.9441313069945504	1.0847024262657492	-0.1405711192711988	0.6817524213868671	0.9917714667832037
HLA-DRB5	8.842000082818759	8.982570070896234	-0.14056998807747512	0.6943293823696588	0.9917714667832037
REXO4	8.065324804554614	8.205777263310523	-0.1404524587559095	0.4072803417892087	0.9547418695668772
MLF1	4.72795195217986	4.868393742959272	-0.14044179077941177	0.9727393982934153	0.9965982179185239
RPS8	14.254000027867214	14.39443297580693	-0.1404329479397166	0.21543361626784907	0.9029866558043883
C8orf4	11.30466734513099	11.445051102162756	-0.1403837570317652	0.7229325437214855	0.9917714667832037
NANP	5.4385868834678694	5.578853906479668	-0.1402670230117984	0.2250791540231154	0.9032925414431419
ATF2	8.031333125010667	8.171549131268174	-0.14021600625750708	0.2612553094475032	0.9220894759026992
AC010441.1	6.558686248354659	6.698862581341264	-0.1401763329866048	0.4521710761069643	0.9674506153735941
RAB27A	9.060660679601092	9.200823712598613	-0.14016303299752053	0.49162500316626134	0.9705663477142495
HAX1	10.992666230674578	11.132783540739254	-0.1401173100646762	0.16635959734706152	0.8795840221572703
AC144568.2	0.2028266132329017	0.34282428727085484	-0.13999767403795316	0.8043259718593776	0.9936907891365293
TREX2	2.0886045416685928	2.2285112737237274	-0.1399067320551346	0.47298687665220207	0.9704863674616836
ZNF207	9.826000091822712	9.96587711101847	-0.13987701919575812	0.2558545232275947	0.9216756521604893
ZNF485	4.557231959952094	4.696977115381882	-0.1397451554297886	0.5612831129925984	0.9780428835978728
PLEKHA7	7.606660799153146	7.746392998567183	-0.1397321994140368	0.37657755131080883	0.9485795801483333
AC027763.2	6.083984544463215	6.223714625248868	-0.13973008078565297	0.5216922624486129	0.974967622751579
RAB7L1	8.007331952245886	8.147009928402193	-0.13967797615630673	0.6414992063077302	0.9867384751078025
TMEM47	7.798673305386546	7.938251234503663	-0.13957792911711664	0.48893850069596123	0.9705663477142495
MAGEA9	0.35921653987247665	0.4987742779437406	-0.13955773807126393	0.7519281906577966	0.9931909057339564
SERINC5	7.897349423906277	8.036904023531585	-0.13955459962530803	0.5051755444323319	0.9729544220813906
GLYCTK	12.575333834480283	12.714845283169442	-0.13951144868915932	0.7229325437214855	0.9917714667832037
HINT3	8.205336282125561	8.344739768333671	-0.13940348620810994	0.14759742718623614	0.8571569974221086
BRPF3	7.854008741392724	7.99340033793008	-0.13939159653735533	0.502449787659432	0.9720220451299741
AC012215.1	0.0	0.13936730468131844	-0.13936730468131844	0.7006498329145815	0.9917714667832037
PTX3	2.814593157600074	2.9539584442088054	-0.1393652866087316	0.7197343528666986	0.9917714667832037
VASH2	2.4244267146370593	2.5637887045384455	-0.13936198990138626	0.5845409075915027	0.9800827664386343
NAP1L4	10.228667345717563	10.367937628772044	-0.13927028305448097	0.18686093892522004	0.8892373712323249
LHX8	0.0	0.13906791650259248	-0.13906791650259248	0.7977225904480991	0.9936907891365293
NFKBIZ	8.231332669158997	8.370308258653312	-0.138975589494315	0.5441387932788797	0.9778701732702649
MEF2BNB-MEF2B	5.902006829561995	6.04091281573405	-0.13890598617205452	0.2234504943678045	0.9032925414431419
PLEKHM3	4.588710767198299	4.7276094266975335	-0.13889865949923408	0.5670554059622701	0.9780428835978728
CRYBA4	0.9365287940074297	1.0753925786250151	-0.13886378461758542	0.7616740992363876	0.9932413500854284
F12	13.783999880690327	13.922680515072603	-0.1386806343822755	0.3651593607381991	0.9454481486727441
HS6ST3	0.0	0.13866461750448614	-0.13866461750448614	0.6082373028039005	0.9851939516618862
WNT5B	6.227942058867329	6.36660282051402	-0.1386607616466904	0.8576181952754147	0.9943589129509766
ACVR1C	4.0987227885136654	4.237367583071544	-0.13864479455787837	0.43690511702408763	0.9634236579782884
POLM	7.421996963572275	7.5606209751597255	-0.1386240115874502	0.27043076123731713	0.9264644514021857
ZNF616	5.408697549665651	5.547304950131808	-0.1386074004661575	0.23841418996357855	0.9164202675425691
C9orf91	6.2166446494470495	6.355251484359851	-0.13860683491280135	0.4145720075515731	0.955236007278498
CAMLG	8.919333555204146	9.057938225680727	-0.13860467047658176	0.14404701748094828	0.8531330999554569
PLS3	11.101332909016921	11.23989672669188	-0.1385638176749584	0.3976779969373725	0.9524178442230568
TICRR	1.3923339592338848	1.5308650703550064	-0.1385311111211216	0.4970216931462892	0.9711145880892842
LRIG1	8.800668903141794	8.939175893304537	-0.13850699016274248	0.513399321625351	0.974967622751579
ARAF	10.68933226560023	10.82783466440681	-0.13850239880657966	0.13827567089581294	0.8481901375394225
TMEM99	8.484004237550895	8.622474535882114	-0.13847029833121915	0.40246199903101876	0.953502612063217
ZNF14	3.4745970858564723	3.612861717980104	-0.1382646321236316	0.8208946431204092	0.9943589129509766
BCL7A	6.244671787167673	6.382878026325961	-0.1382062391582881	0.47298687665220207	0.9704863674616836
PRTG	1.1235493549955216	1.2617298429849697	-0.13818048798944815	0.37888734746268027	0.9494078662617409
RAB40C	7.936663570964464	8.074740179435102	-0.1380766084706373	0.35618223875715305	0.9403872038627531
SOD2	13.364000179786945	13.501855698326533	-0.13785551853958822	0.6754966808686049	0.9917714667832037
C8orf12	0.05812290990062118	0.1959651416395657	-0.1378422317389445	0.5106503394673592	0.9746346659379108
FANK1	2.4065994039148495	2.544436413253673	-0.1378370093388237	0.7486882385725604	0.9931909057339564
TULP1	0.28948619317314955	0.4273176200952837	-0.13783142692213413	0.6817524213868671	0.9917714667832037
UBAP1	9.53800363703402	9.675772694971581	-0.137769057937561	0.3539598826025443	0.938601831968191
SDR42E2	0.35853773910722736	0.4963039786066039	-0.13776623949937655	0.5816093040122198	0.980039659943611
FJX1	5.251216044872335	5.388880405077117	-0.13766436020478245	0.5272589242386265	0.9759568582410678
COG4	8.95866942584683	9.09628843722616	-0.1376190113793303	0.15865019616164144	0.8684512691601485
RP11-650K20.3	3.142806541034583	3.2803566849730226	-0.13755014393843945	0.49162500316626134	0.9705663477142495
BTBD11	3.526217746575301	3.663742478086678	-0.13752473151137679	0.6723771618061563	0.9917714667832037
USP11	8.225331662832406	8.362783251124098	-0.13745158829169135	0.40970235749436135	0.9551330433547501
HMX1	0.0	0.13740772471682497	-0.13740772471682497	0.7486882385725604	0.9931909057339564
LMBR1	8.173331474721374	8.310722163233315	-0.1373906885119407	0.27792841892171316	0.930297212946925
RWDD4	7.952001857343038	8.089381556469194	-0.13737969912615533	0.3175269455643154	0.9371291175138482
PCDHA5	0.3394600295763734	0.4768203909603926	-0.1373603613840192	0.5641657047927706	0.9780428835978728
CTD-2105E13.6	0.1707143302982986	0.30807118655840066	-0.13735685626010205	0.5584076655382525	0.9780428835978728
TAS2R1	0.0	0.1373568067600428	-0.1373568067600428	0.7006498329145815	0.9917714667832037
SP140	4.998132931178191	5.135440436203542	-0.13730750502535116	0.8878995016522477	0.9956485072101884
RPRD1A	8.219333103538727	8.35659911531026	-0.1372660117715334	0.33222013015512586	0.9373188242269794
ZNF776	6.194689740997676	6.331849272555132	-0.1371595315574563	0.33864957090812187	0.938601831968191
SAFB2	9.331995727965316	9.469072065145298	-0.13707633717998213	0.27604086797937355	0.930297212946925
B3GNT4	2.6098601451700674	2.746934739059734	-0.13707459388966647	0.47035639895583736	0.9704863674616836
ELOVL5	10.088666979883206	10.22566988121216	-0.13700290132895354	0.6911770769076868	0.9917714667832037
OGDHL	10.896000431133784	11.032990405988627	-0.13698997485484377	0.7780008923965024	0.9936907891365293
SHMT2	12.180666452036858	12.317628919874986	-0.13696246783812782	0.35841337103431825	0.940957807881938
DOHH	7.468012447259841	7.604947561951789	-0.13693511469194863	0.20762605507808118	0.8988081091233693
STON1	4.345377999210287	4.482272609076204	-0.13689460986591673	0.7519281906577966	0.9931909057339564
SS18	9.153333018629997	9.290205986621213	-0.1368729679912164	0.43690511702408763	0.9634236579782884
EXOSC6	7.984674503373045	8.121543276512618	-0.13686877313957346	0.4121329175360452	0.955236007278498
SNTA1	7.930661067684286	8.067526211831131	-0.13686514414684492	0.5699521811785759	0.9780428835978728
LRRC4C	3.2849226719138556	3.4217508560379737	-0.13682818412411812	0.745452717284594	0.9931909057339564
MSH5-SAPCD1	4.98207556857072	5.1187421008852265	-0.1366665323145062	0.9489113828657197	0.9963646241703252
NKX3-2	0.4237130317279366	0.5602901253879995	-0.13657709366006288	0.745452717284594	0.9931909057339564
GHR	10.46466616177502	10.601237441466278	-0.1365712796912586	0.9829601033007512	0.9975297782967393
FN3KRP	8.98333123344684	9.119896807253019	-0.13656557380617862	0.3154632352399238	0.9371291175138482
RP11-527L4.2	0.0	0.13639207780595386	-0.13639207780595386	0.8980320068418136	0.9956485072101884
NPC1L1	8.777989948900109	8.914326221547283	-0.13633627264717418	0.6599558498130257	0.9915126164655027
MYBBP1A	8.547998206762362	8.684330556994356	-0.13633235023199397	0.4219403083781198	0.9581517326910621
RPS19BP1	10.774666352143301	10.9108245641336	-0.1361582119902991	0.2091709158824545	0.9007852258338287
SARM1	5.126072616098813	5.2621738592078	-0.1361012431089872	0.9659279774998535	0.9964158735208413
AC009403.2	7.912676364159619	8.048766098065732	-0.1360897339061129	0.48625992761426595	0.9705663477142495
FATE1	0.7941032358798481	0.9301413065803906	-0.13603807070054252	0.8676909759510988	0.9951752663279433
AC027228.1	0.7967346494247544	0.9327106444877631	-0.13597599506300873	0.5699521811785759	0.9780428835978728
GALNT2	10.424666067301578	10.560618072125784	-0.13595200482420644	0.50790907099202	0.9740985679135076
SHB	9.249333098140214	9.385258387191417	-0.13592528905120282	0.8676909759510988	0.9951752663279433
NDUFAF7	7.625327043559341	7.761239426619943	-0.13591238306060127	0.13714308162297095	0.8466609500059481
CCDC3	8.189989870182611	8.325872479480084	-0.13588260929747342	0.8845259831903763	0.9956485072101884
TMEM9	10.388667099848156	10.524535974481534	-0.1358688746333776	0.4072803417892087	0.9547418695668772
TMTC4	7.21933045296495	7.355156524469808	-0.13582607150485781	0.26857821821852645	0.9239415395156411
PSG5	0.3114195581654383	0.4472301107163536	-0.1358105525509153	0.7944262876794315	0.9936907891365293
CCDC71L	8.31600328049267	8.451752366367398	-0.13574908587472834	0.4521710761069643	0.9674506153735941
BLMH	7.723338346022663	7.859074961316071	-0.13573661529340786	0.7422216796901686	0.9931909057339564
PIGA	6.449338240363627	6.585049813805662	-0.13571157344203488	0.3113623044037941	0.9363491228206569
PHACTR4	7.601336236429549	7.737009182204448	-0.13567294577489974	0.4419605048258387	0.9641812067427138
LRFN2	0.3623633488568484	0.4980210349469159	-0.1356576860900675	0.5728559947742294	0.9784163346927006
HMG20B	9.917335072835249	10.052886166853295	-0.13555109401804621	0.3364976063591212	0.938601831968191
ATL2	9.192000194226784	9.327524587657336	-0.13552439343055234	0.2953116080340076	0.9332756802546249
HSPB2-C11orf52	1.4879933237841874	1.6234198855120197	-0.1354265617278323	0.7714579585347601	0.9934752765743997
SOAT1	7.576672117109043	7.712063657250664	-0.13539154014162147	0.4244133674107382	0.9588656800997846
TMEM63B	9.472666287742365	9.60804165522273	-0.13537536748036416	0.46251365052290516	0.9696441352967825
LRRC24	4.45284562498431	4.588190809086156	-0.1353451841018467	0.8142571359908565	0.9942508186835721
C9orf84	0.4252092169458044	0.5604487323649918	-0.13523951541918744	0.6911770769076868	0.9917714667832037
RPS15	14.187999939316764	14.323195861269273	-0.1351959219525085	0.32168085665991397	0.9371291175138482
CCDC6	7.20266790795896	7.3378375756768826	-0.13516966771792216	0.46773402025297894	0.9703123336196894
ABCD4	9.857331909225424	9.992474113609555	-0.13514220438413105	0.17299653155265404	0.8820038855255657
TNXB	8.458667851112672	8.593706971290754	-0.13503912017808162	0.7133527162130592	0.9917714667832037
FCN1	6.617980322059968	6.752994488292188	-0.13501416623221996	0.3495415217962574	0.938601831968191
HSPB1	12.70466687773945	12.839587763047511	-0.1349208853080608	0.4170196128160254	0.9562781652739177
RP11-830F9.6	0.9883992444115008	1.1231359653690751	-0.13473672095757427	0.6022731504369583	0.9839073031716796
MYLK4	2.471714251015042	2.606379385004827	-0.13466513398978508	0.8109433446728083	0.9942508186835721
THUMPD2	6.323312488923194	6.457927570580746	-0.13461508165755198	0.3113623044037941	0.9363491228206569
AC016757.3	2.7156031345543443	2.8501446675209907	-0.1345415329666464	0.7551725204097914	0.9932413500854284
AC142381.1	0.0	0.13453929354762584	-0.13453929354762584	0.8475685456134064	0.9943589129509766
RBL2	9.18932873722265	9.323710382132061	-0.13438164490941062	0.6568649434490623	0.9901360991635758
